"ID";"Geslacht";"LeeftijdOp31December";"Perioden";"Overledenen_1"
"7758";"3000";"41700";"2012X000";"      40"
"7759";"3000";"41700";"2012W101";"     237"
"7760";"3000";"41700";"2012W102";"     276"
"7761";"3000";"41700";"2012W103";"     238"
"7762";"3000";"41700";"2012W104";"     242"
"7763";"3000";"41700";"2012W105";"     232"
"7764";"3000";"41700";"2012W106";"     277"
"7765";"3000";"41700";"2012W107";"     273"
"7766";"3000";"41700";"2012W108";"     242"
"7767";"3000";"41700";"2012W109";"     279"
"7768";"3000";"41700";"2012W110";"     292"
"7769";"3000";"41700";"2012W111";"     234"
"7770";"3000";"41700";"2012W112";"     234"
"7771";"3000";"41700";"2012W113";"     247"
"7772";"3000";"41700";"2012W114";"     262"
"7773";"3000";"41700";"2012W115";"     280"
"7774";"3000";"41700";"2012W116";"     270"
"7775";"3000";"41700";"2012W117";"     243"
"7776";"3000";"41700";"2012W118";"     225"
"7777";"3000";"41700";"2012W119";"     261"
"7778";"3000";"41700";"2012W120";"     233"
"7779";"3000";"41700";"2012W121";"     283"
"7780";"3000";"41700";"2012W122";"     232"
"7781";"3000";"41700";"2012W123";"     235"
"7782";"3000";"41700";"2012W124";"     240"
"7783";"3000";"41700";"2012W125";"     253"
"7784";"3000";"41700";"2012W126";"     277"
"7785";"3000";"41700";"2012W127";"     277"
"7786";"3000";"41700";"2012W128";"     268"
"7787";"3000";"41700";"2012W129";"     264"
"7788";"3000";"41700";"2012W130";"     285"
"7789";"3000";"41700";"2012W131";"     219"
"7790";"3000";"41700";"2012W132";"     224"
"7791";"3000";"41700";"2012W133";"     255"
"7792";"3000";"41700";"2012W134";"     256"
"7793";"3000";"41700";"2012W135";"     248"
"7794";"3000";"41700";"2012W136";"     270"
"7795";"3000";"41700";"2012W137";"     257"
"7796";"3000";"41700";"2012W138";"     252"
"7797";"3000";"41700";"2012W139";"     274"
"7798";"3000";"41700";"2012W140";"     257"
"7799";"3000";"41700";"2012W141";"     263"
"7800";"3000";"41700";"2012W142";"     265"
"7801";"3000";"41700";"2012W143";"     257"
"7802";"3000";"41700";"2012W144";"     265"
"7803";"3000";"41700";"2012W145";"     266"
"7804";"3000";"41700";"2012W146";"     256"
"7805";"3000";"41700";"2012W147";"     284"
"7806";"3000";"41700";"2012W148";"     266"
"7807";"3000";"41700";"2012W149";"     280"
"7808";"3000";"41700";"2012W150";"     278"
"7809";"3000";"41700";"2012W151";"     278"
"7810";"3000";"41700";"2012W152";"     295"
"7811";"3000";"41700";"2012W153";"      45"
"7812";"3000";"41700";"2012JJ00";"   13541"
"7813";"3000";"41700";"2013W101";"     224"
"7814";"3000";"41700";"2013W102";"     278"
"7815";"3000";"41700";"2013W103";"     261"
"7816";"3000";"41700";"2013W104";"     278"
"7817";"3000";"41700";"2013W105";"     276"
"7818";"3000";"41700";"2013W106";"     271"
"7819";"3000";"41700";"2013W107";"     268"
"7820";"3000";"41700";"2013W108";"     269"
"7821";"3000";"41700";"2013W109";"     245"
"7822";"3000";"41700";"2013W110";"     267"
"7823";"3000";"41700";"2013W111";"     244"
"7824";"3000";"41700";"2013W112";"     243"
"7825";"3000";"41700";"2013W113";"     263"
"7826";"3000";"41700";"2013W114";"     252"
"7827";"3000";"41700";"2013W115";"     252"
"7828";"3000";"41700";"2013W116";"     243"
"7829";"3000";"41700";"2013W117";"     224"
"7830";"3000";"41700";"2013W118";"     214"
"7831";"3000";"41700";"2013W119";"     251"
"7832";"3000";"41700";"2013W120";"     230"
"7833";"3000";"41700";"2013W121";"     221"
"7834";"3000";"41700";"2013W122";"     284"
"7835";"3000";"41700";"2013W123";"     236"
"7836";"3000";"41700";"2013W124";"     239"
"7837";"3000";"41700";"2013W125";"     274"
"7838";"3000";"41700";"2013W126";"     266"
"7839";"3000";"41700";"2013W127";"     246"
"7840";"3000";"41700";"2013W128";"     242"
"7841";"3000";"41700";"2013W129";"     272"
"7842";"3000";"41700";"2013W130";"     258"
"7843";"3000";"41700";"2013W131";"     240"
"7844";"3000";"41700";"2013W132";"     257"
"7845";"3000";"41700";"2013W133";"     242"
"7846";"3000";"41700";"2013W134";"     258"
"7847";"3000";"41700";"2013W135";"     222"
"7848";"3000";"41700";"2013W136";"     255"
"7849";"3000";"41700";"2013W137";"     251"
"7850";"3000";"41700";"2013W138";"     260"
"7851";"3000";"41700";"2013W139";"     219"
"7852";"3000";"41700";"2013W140";"     259"
"7853";"3000";"41700";"2013W141";"     248"
"7854";"3000";"41700";"2013W142";"     268"
"7855";"3000";"41700";"2013W143";"     262"
"7856";"3000";"41700";"2013W144";"     269"
"7857";"3000";"41700";"2013W145";"     236"
"7858";"3000";"41700";"2013W146";"     256"
"7859";"3000";"41700";"2013W147";"     247"
"7860";"3000";"41700";"2013W148";"     256"
"7861";"3000";"41700";"2013W149";"     255"
"7862";"3000";"41700";"2013W150";"     231"
"7863";"3000";"41700";"2013W151";"     267"
"7864";"3000";"41700";"2013W152";"     275"
"7865";"3000";"41700";"2013W153";"      63"
"7866";"3000";"41700";"2013JJ00";"   13187"
"7867";"3000";"41700";"2014W101";"     173"
"7868";"3000";"41700";"2014W102";"     256"
"7869";"3000";"41700";"2014W103";"     257"
"7870";"3000";"41700";"2014W104";"     253"
"7871";"3000";"41700";"2014W105";"     184"
"7872";"3000";"41700";"2014W106";"     263"
"7873";"3000";"41700";"2014W107";"     263"
"7874";"3000";"41700";"2014W108";"     237"
"7875";"3000";"41700";"2014W109";"     234"
"7876";"3000";"41700";"2014W110";"     261"
"7877";"3000";"41700";"2014W111";"     240"
"7878";"3000";"41700";"2014W112";"     237"
"7879";"3000";"41700";"2014W113";"     245"
"7880";"3000";"41700";"2014W114";"     227"
"7881";"3000";"41700";"2014W115";"     213"
"7882";"3000";"41700";"2014W116";"     221"
"7883";"3000";"41700";"2014W117";"     239"
"7884";"3000";"41700";"2014W118";"     225"
"7885";"3000";"41700";"2014W119";"     244"
"7886";"3000";"41700";"2014W120";"     262"
"7887";"3000";"41700";"2014W121";"     249"
"7888";"3000";"41700";"2014W122";"     223"
"7889";"3000";"41700";"2014W123";"     236"
"7890";"3000";"41700";"2014W124";"     222"
"7891";"3000";"41700";"2014W125";"     226"
"7892";"3000";"41700";"2014W126";"     216"
"7893";"3000";"41700";"2014W127";"     247"
"7894";"3000";"41700";"2014W128";"     257"
"7895";"3000";"41700";"2014W129";"     336"
"7896";"3000";"41700";"2014W130";"     275"
"7897";"3000";"41700";"2014W131";"     247"
"7898";"3000";"41700";"2014W132";"     245"
"7899";"3000";"41700";"2014W133";"     220"
"7900";"3000";"41700";"2014W134";"     218"
"7901";"3000";"41700";"2014W135";"     256"
"7902";"3000";"41700";"2014W136";"     253"
"7903";"3000";"41700";"2014W137";"     265"
"7904";"3000";"41700";"2014W138";"     256"
"7905";"3000";"41700";"2014W139";"     222"
"7906";"3000";"41700";"2014W140";"     257"
"7907";"3000";"41700";"2014W141";"     238"
"7908";"3000";"41700";"2014W142";"     259"
"7909";"3000";"41700";"2014W143";"     216"
"7910";"3000";"41700";"2014W144";"     245"
"7911";"3000";"41700";"2014W145";"     231"
"7912";"3000";"41700";"2014W146";"     264"
"7913";"3000";"41700";"2014W147";"     257"
"7914";"3000";"41700";"2014W148";"     257"
"7915";"3000";"41700";"2014W149";"     267"
"7916";"3000";"41700";"2014W150";"     281"
"7917";"3000";"41700";"2014W151";"     281"
"7918";"3000";"41700";"2014W152";"     239"
"7919";"3000";"41700";"2014W153";"     108"
"7920";"3000";"41700";"2014JJ00";"   12803"
"7921";"3000";"41700";"2015W101";"     153"
"7922";"3000";"41700";"2015W102";"     240"
"7923";"3000";"41700";"2015W103";"     249"
"7924";"3000";"41700";"2015W104";"     283"
"7925";"3000";"41700";"2015W105";"     223"
"7926";"3000";"41700";"2015W106";"     258"
"7927";"3000";"41700";"2015W107";"     257"
"7928";"3000";"41700";"2015W108";"     260"
"7929";"3000";"41700";"2015W109";"     246"
"7930";"3000";"41700";"2015W110";"     250"
"7931";"3000";"41700";"2015W111";"     260"
"7932";"3000";"41700";"2015W112";"     261"
"7933";"3000";"41700";"2015W113";"     236"
"7934";"3000";"41700";"2015W114";"     230"
"7935";"3000";"41700";"2015W115";"     248"
"7936";"3000";"41700";"2015W116";"     262"
"7937";"3000";"41700";"2015W117";"     232"
"7938";"3000";"41700";"2015W118";"     242"
"7939";"3000";"41700";"2015W119";"     250"
"7940";"3000";"41700";"2015W120";"     235"
"7941";"3000";"41700";"2015W121";"     214"
"7942";"3000";"41700";"2015W122";"     249"
"7943";"3000";"41700";"2015W123";"     230"
"7944";"3000";"41700";"2015W124";"     206"
"7945";"3000";"41700";"2015W125";"     228"
"7946";"3000";"41700";"2015W126";"     226"
"7947";"3000";"41700";"2015W127";"     255"
"7948";"3000";"41700";"2015W128";"     219"
"7949";"3000";"41700";"2015W129";"     235"
"7950";"3000";"41700";"2015W130";"     266"
"7951";"3000";"41700";"2015W131";"     221"
"7952";"3000";"41700";"2015W132";"     225"
"7953";"3000";"41700";"2015W133";"     239"
"7954";"3000";"41700";"2015W134";"     211"
"7955";"3000";"41700";"2015W135";"     260"
"7956";"3000";"41700";"2015W136";"     251"
"7957";"3000";"41700";"2015W137";"     250"
"7958";"3000";"41700";"2015W138";"     232"
"7959";"3000";"41700";"2015W139";"     242"
"7960";"3000";"41700";"2015W140";"     257"
"7961";"3000";"41700";"2015W141";"     253"
"7962";"3000";"41700";"2015W142";"     241"
"7963";"3000";"41700";"2015W143";"     260"
"7964";"3000";"41700";"2015W144";"     244"
"7965";"3000";"41700";"2015W145";"     253"
"7966";"3000";"41700";"2015W146";"     249"
"7967";"3000";"41700";"2015W147";"     259"
"7968";"3000";"41700";"2015W148";"     243"
"7969";"3000";"41700";"2015W149";"     243"
"7970";"3000";"41700";"2015W150";"     254"
"7971";"3000";"41700";"2015W151";"     244"
"7972";"3000";"41700";"2015W152";"     237"
"7973";"3000";"41700";"2015W153";"     154"
"7974";"3000";"41700";"2015JJ00";"   12725"
"7975";"3000";"41700";"2016X000";"      98"
"7976";"3000";"41700";"2016W101";"     260"
"7977";"3000";"41700";"2016W102";"     246"
"7978";"3000";"41700";"2016W103";"     250"
"7979";"3000";"41700";"2016W104";"     253"
"7980";"3000";"41700";"2016W105";"     265"
"7981";"3000";"41700";"2016W106";"     238"
"7982";"3000";"41700";"2016W107";"     257"
"7983";"3000";"41700";"2016W108";"     271"
"7984";"3000";"41700";"2016W109";"     266"
"7985";"3000";"41700";"2016W110";"     246"
"7986";"3000";"41700";"2016W111";"     292"
"7987";"3000";"41700";"2016W112";"     264"
"7988";"3000";"41700";"2016W113";"     253"
"7989";"3000";"41700";"2016W114";"     238"
"7990";"3000";"41700";"2016W115";"     221"
"7991";"3000";"41700";"2016W116";"     237"
"7992";"3000";"41700";"2016W117";"     226"
"7993";"3000";"41700";"2016W118";"     220"
"7994";"3000";"41700";"2016W119";"     252"
"7995";"3000";"41700";"2016W120";"     208"
"7996";"3000";"41700";"2016W121";"     230"
"7997";"3000";"41700";"2016W122";"     223"
"7998";"3000";"41700";"2016W123";"     224"
"7999";"3000";"41700";"2016W124";"     238"
"8000";"3000";"41700";"2016W125";"     233"
"8001";"3000";"41700";"2016W126";"     232"
"8002";"3000";"41700";"2016W127";"     228"
"8003";"3000";"41700";"2016W128";"     219"
"8004";"3000";"41700";"2016W129";"     257"
"8005";"3000";"41700";"2016W130";"     245"
"8006";"3000";"41700";"2016W131";"     232"
"8007";"3000";"41700";"2016W132";"     247"
"8008";"3000";"41700";"2016W133";"     241"
"8009";"3000";"41700";"2016W134";"     253"
"8010";"3000";"41700";"2016W135";"     245"
"8011";"3000";"41700";"2016W136";"     233"
"8012";"3000";"41700";"2016W137";"     253"
"8013";"3000";"41700";"2016W138";"     233"
"8014";"3000";"41700";"2016W139";"     212"
"8015";"3000";"41700";"2016W140";"     253"
"8016";"3000";"41700";"2016W141";"     252"
"8017";"3000";"41700";"2016W142";"     262"
"8018";"3000";"41700";"2016W143";"     278"
"8019";"3000";"41700";"2016W144";"     219"
"8020";"3000";"41700";"2016W145";"     227"
"8021";"3000";"41700";"2016W146";"     244"
"8022";"3000";"41700";"2016W147";"     201"
"8023";"3000";"41700";"2016W148";"     264"
"8024";"3000";"41700";"2016W149";"     241"
"8025";"3000";"41700";"2016W150";"     248"
"8026";"3000";"41700";"2016W151";"     251"
"8027";"3000";"41700";"2016W152";"     254"
"8028";"3000";"41700";"2016JJ00";"   12733"
"8029";"3000";"41700";"2017X000";"      37"
"8030";"3000";"41700";"2017W101";"     268"
"8031";"3000";"41700";"2017W102";"     238"
"8032";"3000";"41700";"2017W103";"     239"
"8033";"3000";"41700";"2017W104";"     256"
"8034";"3000";"41700";"2017W105";"     267"
"8035";"3000";"41700";"2017W106";"     264"
"8036";"3000";"41700";"2017W107";"     271"
"8037";"3000";"41700";"2017W108";"     247"
"8038";"3000";"41700";"2017W109";"     234"
"8039";"3000";"41700";"2017W110";"     249"
"8040";"3000";"41700";"2017W111";"     243"
"8041";"3000";"41700";"2017W112";"     226"
"8042";"3000";"41700";"2017W113";"     238"
"8043";"3000";"41700";"2017W114";"     249"
"8044";"3000";"41700";"2017W115";"     230"
"8045";"3000";"41700";"2017W116";"     234"
"8046";"3000";"41700";"2017W117";"     237"
"8047";"3000";"41700";"2017W118";"     231"
"8048";"3000";"41700";"2017W119";"     203"
"8049";"3000";"41700";"2017W120";"     219"
"8050";"3000";"41700";"2017W121";"     251"
"8051";"3000";"41700";"2017W122";"     218"
"8052";"3000";"41700";"2017W123";"     242"
"8053";"3000";"41700";"2017W124";"     208"
"8054";"3000";"41700";"2017W125";"     235"
"8055";"3000";"41700";"2017W126";"     253"
"8056";"3000";"41700";"2017W127";"     231"
"8057";"3000";"41700";"2017W128";"     214"
"8058";"3000";"41700";"2017W129";"     234"
"8059";"3000";"41700";"2017W130";"     225"
"8060";"3000";"41700";"2017W131";"     229"
"8061";"3000";"41700";"2017W132";"     242"
"8062";"3000";"41700";"2017W133";"     257"
"8063";"3000";"41700";"2017W134";"     231"
"8064";"3000";"41700";"2017W135";"     232"
"8065";"3000";"41700";"2017W136";"     218"
"8066";"3000";"41700";"2017W137";"     234"
"8067";"3000";"41700";"2017W138";"     260"
"8068";"3000";"41700";"2017W139";"     243"
"8069";"3000";"41700";"2017W140";"     254"
"8070";"3000";"41700";"2017W141";"     238"
"8071";"3000";"41700";"2017W142";"     211"
"8072";"3000";"41700";"2017W143";"     193"
"8073";"3000";"41700";"2017W144";"     257"
"8074";"3000";"41700";"2017W145";"     273"
"8075";"3000";"41700";"2017W146";"     244"
"8076";"3000";"41700";"2017W147";"     243"
"8077";"3000";"41700";"2017W148";"     265"
"8078";"3000";"41700";"2017W149";"     280"
"8079";"3000";"41700";"2017W150";"     269"
"8080";"3000";"41700";"2017W151";"     243"
"8081";"3000";"41700";"2017W152";"     249"
"8082";"3000";"41700";"2017JJ00";"   12556"
"8083";"3000";"41700";"2018W101";"     271"
"8084";"3000";"41700";"2018W102";"     240"
"8085";"3000";"41700";"2018W103";"     240"
"8086";"3000";"41700";"2018W104";"     245"
"8087";"3000";"41700";"2018W105";"     264"
"8088";"3000";"41700";"2018W106";"     253"
"8089";"3000";"41700";"2018W107";"     260"
"8090";"3000";"41700";"2018W108";"     253"
"8091";"3000";"41700";"2018W109";"     261"
"8092";"3000";"41700";"2018W110";"     276"
"8093";"3000";"41700";"2018W111";"     256"
"8094";"3000";"41700";"2018W112";"     239"
"8095";"3000";"41700";"2018W113";"     245"
"8096";"3000";"41700";"2018W114";"     250"
"8097";"3000";"41700";"2018W115";"     217"
"8098";"3000";"41700";"2018W116";"     195"
"8099";"3000";"41700";"2018W117";"     233"
"8100";"3000";"41700";"2018W118";"     234"
"8101";"3000";"41700";"2018W119";"     227"
"8102";"3000";"41700";"2018W120";"     192"
"8103";"3000";"41700";"2018W121";"     228"
"8104";"3000";"41700";"2018W122";"     237"
"8105";"3000";"41700";"2018W123";"     235"
"8106";"3000";"41700";"2018W124";"     209"
"8107";"3000";"41700";"2018W125";"     204"
"8108";"3000";"41700";"2018W126";"     243"
"8109";"3000";"41700";"2018W127";"     222"
"8110";"3000";"41700";"2018W128";"     224"
"8111";"3000";"41700";"2018W129";"     224"
"8112";"3000";"41700";"2018W130";"     246"
"8113";"3000";"41700";"2018W131";"     245"
"8114";"3000";"41700";"2018W132";"     244"
"8115";"3000";"41700";"2018W133";"     231"
"8116";"3000";"41700";"2018W134";"     210"
"8117";"3000";"41700";"2018W135";"     247"
"8118";"3000";"41700";"2018W136";"     231"
"8119";"3000";"41700";"2018W137";"     220"
"8120";"3000";"41700";"2018W138";"     263"
"8121";"3000";"41700";"2018W139";"     251"
"8122";"3000";"41700";"2018W140";"     259"
"8123";"3000";"41700";"2018W141";"     240"
"8124";"3000";"41700";"2018W142";"     220"
"8125";"3000";"41700";"2018W143";"     267"
"8126";"3000";"41700";"2018W144";"     247"
"8127";"3000";"41700";"2018W145";"     226"
"8128";"3000";"41700";"2018W146";"     248"
"8129";"3000";"41700";"2018W147";"     223"
"8130";"3000";"41700";"2018W148";"     250"
"8131";"3000";"41700";"2018W149";"     239"
"8132";"3000";"41700";"2018W150";"     270"
"8133";"3000";"41700";"2018W151";"     246"
"8134";"3000";"41700";"2018W152";"     216"
"8135";"3000";"41700";"2018W153";"      36"
"8136";"3000";"41700";"2018JJ00";"   12452"
"8137";"3000";"41700";"2019W101";"     191"
"8138";"3000";"41700";"2019W102";"     274"
"8139";"3000";"41700";"2019W103";"     217"
"8140";"3000";"41700";"2019W104";"     211"
"8141";"3000";"41700";"2019W105";"     265"
"8142";"3000";"41700";"2019W106";"     227"
"8143";"3000";"41700";"2019W107";"     240"
"8144";"3000";"41700";"2019W108";"     239"
"8145";"3000";"41700";"2019W109";"     219"
"8146";"3000";"41700";"2019W110";"     252"
"8147";"3000";"41700";"2019W111";"     216"
"8148";"3000";"41700";"2019W112";"     237"
"8149";"3000";"41700";"2019W113";"     230"
"8150";"3000";"41700";"2019W114";"     221"
"8151";"3000";"41700";"2019W115";"     262"
"8152";"3000";"41700";"2019W116";"     240"
